time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
9.761902060155455274e+01 9.775636707245362800e+01 1.053431030373123747e+02 1.060963182659232871e+02 1.167358788259023896e+02 8.176673670564156282e+01
9.930934579725604294e+01 1.014145403343770511e+02 1.033333490837338218e+02 9.766924919581909137e+01 1.054949144311351432e+02 1.120514094404493335e+02
1.101511355679210453e+02 1.022045563889318487e+02 9.473201782221160272e+01 1.065459545588666970e+02 1.096256248393715396e+02 1.091672068635667614e+02
1.208623183224350441e+02 9.681615785364513727e+01 9.651633038013385146e+01 1.127643162872376621e+02 1.005646160025180649e+02 1.082434139553699737e+02
9.388186397454927601e+01 9.993364259018021301e+01 9.408121344496058214e+01 1.155864330418213370e+02 1.078384238233576724e+02 8.684482417301489932e+01
9.458550332399150307e+01 1.113019541896605205e+02 1.131771537424612006e+02 1.305856014165420049e+02 9.184279404665534230e+01 8.999322765419347547e+01
9.901710277763153556e+01 9.302155145495331112e+01 1.024156404198296002e+02 1.216720277898677409e+02 1.115816337901734983e+02 9.483766312347265171e+01
9.620264132655422884e+01 1.005483222942844463e+02 1.242855937008930596e+02 1.269950779951534514e+02 9.919416638259455965e+01 9.701427087731791232e+01
1.200871240341866155e+02 1.043393615440624274e+02 9.165585190208891220e+01 8.632480761014311099e+01 1.043904013482605251e+02 9.637524747093402766e+01
9.371160611647785288e+01 9.978893254268744784e+01 8.252432536540618457e+01 9.532669862282621409e+01 1.021825603905167554e+02 9.459852577054292055e+01
9.713690660763094797e+01 9.907659307717182173e+01 8.557539843806364388e+01 9.751549040227781973e+01 9.861146603088040763e+01 9.611480665462379136e+01
1.071015282552676666e+02 1.060026398858109218e+02 1.164392276928082595e+02 1.051707106079385881e+02 9.020913549246914442e+01 9.951777792470996076e+01
1.067958878811602972e+02 1.032397385044868088e+02 1.025873958593879536e+02 9.949929209373037509e+01 9.263836962982060186e+01 8.115818556578209098e+01
9.291414544923715368e+01 9.809373185004596962e+01 1.118187355634216260e+02 1.042683473649313441e+02 1.060529878993687731e+02 9.280747520478561796e+01
1.039377351833469874e+02 9.319193343297845900e+01 1.027316331747211535e+02 9.309987220454812018e+01 9.013823972067437751e+01 8.763044977805176927e+01
1.115515024217362168e+02 9.039852926335446170e+01 1.037063876148279320e+02 8.794227324148607750e+01 1.061354929688184967e+02 9.802765430864516816e+01
1.040679981680974890e+02 8.974109723154636242e+01 9.754538981918443596e+01 1.021557656276584964e+02 9.481532449005149488e+01 1.127267364346351712e+02
8.784959542216266470e+01 1.120512589585290470e+02 1.154647173054740108e+02 9.103260605818235263e+01 1.220098350812814942e+02 9.689848986101218031e+01
8.480353802816296138e+01 8.945560269224439764e+01 1.108728621353213555e+02 9.425291461628486900e+01 1.255515847342814482e+02 1.161455174510553121e+02
8.242613010623217917e+01 1.102364941356939028e+02 9.432564876134139809e+01 1.104577717416888021e+02 1.242178462987567116e+02 8.751878692001989180e+01
1.133252429106725288e+02 9.344143246262818536e+01 1.127325963131912090e+02 8.146342352752262173e+01 1.199823238649058936e+02 9.835687551242139648e+01
8.545122434914705423e+01 1.026662998373685696e+02 1.141620034972110318e+02 9.284009135826838133e+01 7.987911531316201774e+01 9.370159344648494937e+01
1.008763878191982286e+02 1.177298599185646992e+02 1.139880531868313795e+02 1.082774438608851426e+02 9.912086962581422256e+01 9.605733153204914743e+01
9.248809567834521772e+01 1.180253811245425482e+02 1.032539798281823948e+02 1.176597952505312321e+02 9.160982491902353786e+01 9.222893958961356020e+01
9.360469336108285177e+01 1.167215213146490385e+02 9.007269502776038905e+01 8.200925566239334330e+01 1.173425703127192321e+02 9.394791636556722381e+01
9.895912189295404460e+01 9.697232802440785804e+01 1.083391875697541309e+02 8.698597623671307133e+01 1.017397185280879057e+02 8.957162032188276157e+01
1.004490237435504980e+02 1.049598098613026025e+02 9.294774594819050151e+01 9.001603371133649034e+01 9.929118613985612285e+01 8.432618130788645772e+01
9.102668214956590020e+01 1.041885576283245456e+02 1.189489041213620624e+02 1.091285778988352320e+02 9.689739699595429556e+01 9.543004782755974702e+01
1.043095980335494772e+02 1.059773852537828134e+02 1.201651993654072328e+02 8.774125547312523565e+01 9.304713279393975256e+01 9.331194027199406094e+01
9.143610801934654830e+01 1.041027701181852052e+02 1.066810719885561412e+02 1.013703880272480546e+02 8.740127228593578934e+01 8.960005958417708882e+01
1.082832593100032454e+02 1.004906215620204648e+02 9.988195071642336131e+01 1.009713176946711712e+02 1.128791258937699524e+02 8.707439401085697739e+01
8.783144156048687989e+01 9.530246436018082079e+01 9.722491322925124280e+01 8.583020462670587847e+01 1.134196757259015413e+02 9.260297518112690796e+01
8.416262785475059616e+01 1.053215540641870405e+02 1.149257670885524192e+02 9.437973308909471370e+01 9.254285488005467641e+01 1.035045366881066826e+02
1.000630957509580981e+02 1.056020299725162204e+02 1.064301572447937190e+02 9.381128359388674198e+01 8.933391422627688883e+01 1.014744213015802359e+02
1.025718045481691973e+02 1.041264928186337499e+02 1.039267281368621241e+02 8.335376406013611472e+01 9.165355791977287936e+01 1.012483671826898899e+02
1.152706298776734570e+02 9.960825318552819851e+01 9.373383524412615486e+01 7.951882840527784424e+01 1.069341667236537603e+02 8.824477349831838069e+01
8.380948252455732472e+01 9.290910437732429727e+01 9.327846340644488521e+01 1.035892993679276515e+02 1.062169362065909297e+02 1.031034270271033222e+02
1.042100268561277403e+02 9.095153022872449355e+01 1.206430627242509956e+02 9.413109567962909807e+01 1.066732144742770316e+02 1.095698039496556362e+02
1.093698528921101882e+02 9.592453897586509015e+01 1.044179297333853782e+02 1.016185398443149950e+02 9.736354565262556093e+01 1.018918619350844210e+02
1.167106260644992801e+02 1.037065614924608781e+02 1.028871359107641439e+02 8.737091323190365699e+01 1.062738898809983539e+02 1.075590722352766306e+02
8.944674976557114121e+01 9.708495685635550387e+01 9.277029302636151442e+01 1.065744262674411402e+02 1.017234322100493387e+02 1.063530299200954801e+02
8.403685144418594177e+01 1.003882337997389982e+02 8.838640703677533850e+01 1.058874103231323289e+02 1.139022012261674490e+02 1.071518508857387530e+02
8.928724345388317829e+01 1.083557375281527300e+02 8.940207327239485835e+01 1.024670126607397265e+02 1.202004824485389065e+02 9.148846290660065961e+01
8.522014286806914640e+01 1.150554802404922441e+02 8.966905881178500692e+01 1.042407729312714224e+02 9.853818062854630000e+01 8.127590525129912180e+01
9.326882852650284406e+01 7.717963194608883271e+01 8.888175624827449894e+01 1.116846601294165851e+02 9.418694755825575271e+01 9.833339701374796959e+01
9.513693240777516280e+01 8.567001922540821113e+01 1.005050325461404270e+02 9.448282565452143444e+01 1.001859018210230943e+02 1.069405492890375626e+02
1.043317250848929092e+02 9.962469258522432369e+01 1.010451224448181904e+02 9.643342977821826878e+01 9.679241909538650646e+01 1.262526590593839160e+02
9.796283212808268104e+01 1.086052777306935013e+02 1.014303700595614970e+02 1.044640457014153441e+02 9.842429760116621651e+01 1.017612870559985652e+02
9.073913532532766624e+01 1.076978305046553999e+02 1.043835738489057547e+02 1.075237814106271799e+02 1.064001650238865011e+02 9.772214062316650995e+01
8.926416272133867835e+01 1.044897600374254125e+02 9.850174932671185957e+01 9.470737659106836759e+01 9.756193305004086369e+01 1.108138527156633160e+02
8.348908318785164795e+01 1.090218850390120195e+02 9.247108837363879275e+01 1.069056830190504570e+02 9.722183406255082616e+01 1.109776854793662579e+02
1.225330955466022687e+02 9.288320226680886549e+01 9.123339855498801398e+01 1.128727574501784261e+02 9.834245621678357452e+01 9.815064624127666093e+01
8.780434469863345726e+01 8.992591276049205362e+01 1.038724455655392376e+02 1.093596121682247002e+02 9.705403635379623495e+01 8.627566874658003826e+01
8.750727398084836750e+01 9.739363607114525223e+01 9.844538621185098748e+01 1.042867231850381700e+02 9.187415494465685128e+01 9.585672136492510731e+01
9.431842217273994322e+01 9.313663983576745409e+01 8.679172253765939615e+01 1.047378331603342190e+02 8.906868041653731893e+01 1.034139738747488053e+02
1.004554955433088566e+02 1.067806635926636716e+02 9.492961778740369994e+01 1.082538744143217571e+02 8.537295341471508436e+01 9.667595740017122807e+01
9.917439614130334746e+01 1.118236076043712188e+02 9.791841635465453919e+01 1.048754579359626007e+02 9.952699166562325672e+01 1.044053692235525546e+02
9.076746052905018303e+01 1.028369861128993819e+02 1.072975373458548205e+02 1.052831101504843616e+02 1.110718187969285680e+02 1.060911318081274999e+02
9.993915118084903781e+01 1.044005422020388494e+02 8.615178267607080898e+01 9.242498587002199883e+01 9.191758468526808201e+01 9.248240369290026308e+01
9.605502737939657720e+01 1.011758616930069792e+02 8.124894080896443427e+01 9.323004236739659234e+01 8.259382141098335239e+01 1.050051426674456536e+02
9.999704498719106027e+01 1.042723473097810682e+02 8.948722878847055995e+01 9.063043012402195586e+01 9.707638502319548479e+01 8.657788488903563007e+01
9.114669180202855614e+01 9.508652913495480163e+01 9.441361225231423759e+01 1.165124754275557137e+02 1.003497838487646447e+02 8.421455691141481736e+01
1.124101410172975761e+02 1.004903609749576674e+02 1.016744284300617380e+02 1.033460404066551348e+02 9.314932218265819586e+01 9.158092022350101047e+01
9.240558683066481649e+01 1.093669008378875844e+02 1.023032237560160240e+02 1.040213376841437025e+02 1.020794908704946664e+02 9.443795486782562421e+01
8.824204237666408801e+01 1.007073417798033006e+02 1.210490421917464801e+02 1.066637175564657696e+02 1.166855744063033313e+02 9.853218753227589843e+01
8.849594279748139058e+01 1.204589135922855121e+02 1.239081554842605186e+02 9.996496657582287071e+01 1.171936693096319999e+02 9.055557674697264758e+01
1.054917682363904134e+02 9.566519270322456236e+01 1.188347862146663942e+02 1.012004912283321687e+02 1.025135994605262368e+02 9.346059366850222716e+01
1.056165631908406795e+02 1.112945720952776867e+02 1.211524874610516207e+02 1.079598630947207312e+02 1.089155940998670644e+02 1.113627926880760555e+02
1.013700862255233233e+02 8.951653850717917749e+01 1.152602983928732243e+02 1.096270404622075318e+02 1.120943655459768706e+02 8.695236337909790336e+01
1.075088956161540921e+02 1.043237502609542275e+02 8.601442462009906365e+01 1.051961431979366068e+02 8.667664777230405093e+01 1.051194045096916057e+02
8.240355360539885510e+01 1.059626786336802695e+02 9.250046967313471669e+01 8.737388720301909473e+01 1.158843743159221447e+02 1.019555771193254827e+02
9.537669416237001485e+01 1.031661501315748666e+02 1.064662038425219066e+02 1.094261124098577227e+02 8.673972609130262867e+01 9.665151697248920470e+01
8.925051581922464550e+01 1.041214115521782588e+02 1.102557993871665332e+02 8.583820962935598686e+01 9.735056970797550946e+01 1.226743452654862949e+02
9.844171523351727160e+01 9.292569324532971109e+01 1.049008326102300970e+02 1.002647842987746003e+02 8.840453601401290484e+01 1.183584349499837316e+02
1.063966053572664805e+02 9.140459724832479083e+01 1.119460513224245659e+02 9.948274176873675856e+01 8.802077518194714401e+01 1.152604123328486025e+02
8.215337414311653674e+01 9.471129207528825589e+01 9.965376075509766451e+01 1.034290210129720720e+02 9.889131431482630319e+01 9.315699523098092527e+01
8.626909488228758960e+01 1.056501139482779053e+02 1.058221576217112272e+02 9.819451096898727371e+01 9.756497288481159558e+01 1.024714227722534474e+02
1.130588960040336701e+02 9.875820489601557028e+01 1.029010810025834814e+02 1.077983510863454484e+02 9.275105001369689717e+01 9.476264680647845751e+01
1.028758057410261131e+02 8.816913889835772977e+01 1.159653614749660449e+02 1.152747668666592915e+02 1.089886667885349567e+02 8.968073726780286847e+01
9.847862756238582449e+01 1.047903861898990812e+02 9.661472028100163811e+01 1.004296653020383872e+02 9.522295070532395300e+01 8.153186821888226632e+01
9.180066517964525019e+01 9.956574322004077260e+01 8.907982213968134033e+01 1.244003918346403879e+02 1.001184065965017425e+02 8.659603358997746625e+01
9.707745081412539889e+01 1.080642009599667404e+02 8.957453313147549068e+01 1.209624223528386722e+02 9.795568557189275793e+01 1.025610624172572614e+02
9.689758778674871564e+01 9.999771584000119162e+01 9.569065402041731261e+01 1.112717231325619593e+02 1.005589562869221396e+02 9.843369657486120161e+01
9.159674173056950508e+01 1.056571019753274498e+02 9.553817613488730842e+01 1.104338210643690985e+02 9.995694298139463285e+01 9.142472889934087732e+01
9.333271499533501014e+01 9.259303325818760300e+01 8.213762056629798280e+01 9.388991922197405415e+01 9.517315817319115467e+01 9.256270043042128748e+01
1.104114237896858981e+02 1.235197936304887492e+02 1.083883276956471917e+02 1.041077418100980481e+02 1.100707488899436157e+02 8.731012060297857147e+01
1.014024991342024293e+02 1.190828933886546253e+02 9.904643827198431438e+01 1.025533211247182237e+02 9.978617036296016352e+01 1.032707894008151328e+02
1.106021327739911158e+02 1.078729046278731261e+02 9.490868970355968770e+01 9.695096416644315696e+01 8.762185226117823333e+01 9.397334961268568065e+01
1.094958178516456258e+02 1.042360768530375594e+02 1.026173996748384383e+02 9.428318422976697377e+01 8.522506859214064434e+01 1.131393307610125589e+02
9.772356097391323715e+01 1.222597738703191794e+02 9.605145217564364657e+01 1.138705061544561659e+02 8.823771873395891419e+01 1.162266150241876090e+02
1.047593970507640080e+02 1.132171883671054928e+02 9.791084730070855358e+01 1.097248858632233492e+02 1.163744488227059435e+02 1.047034956616790566e+02
1.059773598810213571e+02 1.111806819570639391e+02 9.439957401095260536e+01 1.186546053233571172e+02 1.104943773116006724e+02 9.129421547534713000e+01
1.003144744024151294e+02 1.037661892296806201e+02 9.340543639661618158e+01 1.204500395802433417e+02 1.034574648016785403e+02 9.838081969970211560e+01
8.788239128874184303e+01 1.096601614933271094e+02 9.877835923228292359e+01 1.209376134760788801e+02 9.749881961262839525e+01 9.986133564077088920e+01
1.151095072374634753e+02 9.209009782974771952e+01 1.101159246094364335e+02 8.398186156548041481e+01 9.628228840600225169e+01 9.856062346670083230e+01
1.142727497596204671e+02 1.025662187364812041e+02 1.136655857424427438e+02 1.139086583742526102e+02 1.102115502632420885e+02 9.378414166294723486e+01
7.893288466688088079e+01 1.063674107713681849e+02 1.023440605819419886e+02 9.324215497221524629e+01 1.193183773430624797e+02 1.013838349547833104e+02
8.321562975122114381e+01 1.143416051442726484e+02 1.018372884593313188e+02 1.088975067191994412e+02 1.054142486688650138e+02 8.153204553407132948e+01
8.796623842134540894e+01 8.646512600524953029e+01 9.888998703169980331e+01 1.029516176218560730e+02 1.125185119125133610e+02 8.441762911086661347e+01
1.020125970287386679e+02 1.019350304244262730e+02 9.873941965618217864e+01 1.004346636032497884e+02 8.307865006707517352e+01 8.413687099420002369e+01
1.098087699754146342e+02 9.192410148375233803e+01 8.790030220280124240e+01 9.432250513771742817e+01 1.015412707733868842e+02 1.132089985889309247e+02
1.055850470283632490e+02 1.034036790016464522e+02 9.728478960271476694e+01 1.091224536734600576e+02 9.667623607109678119e+01 9.081523304075531655e+01
8.216060808028927909e+01 8.979932959110414004e+01 9.414475826333143971e+01 9.648453056434266273e+01 9.937197338321956863e+01 9.632278920327276239e+01
9.141030044472593374e+01 1.025576279973003722e+02 1.023857382498092363e+02 1.063707807905116596e+02 9.368311277455545394e+01 1.041719345429582688e+02
9.007529042669253272e+01 1.125259992573121792e+02 9.507088867921505937e+01 9.754322136601963678e+01 8.978890224335140147e+01 1.156661934414745190e+02
8.440901350787520130e+01 8.845704837375976126e+01 1.030482953737222687e+02 1.093978956844991046e+02 9.065494676650045847e+01 9.164811401399009583e+01
1.101163508998589151e+02 9.916627485667453357e+01 1.053208780819337989e+02 1.188716214737932262e+02 8.969771366055117312e+01 9.234715732417321021e+01
