influence.1.1		influence.1.2		influence.1.3		influence.1.4		influence.1.5		influence.1.6		influence.2.1		influence.2.2		influence.2.3		influence.2.4		influence.2.5		influence.2.6		influence.3.1		influence.3.2		influence.3.3		influence.3.4		influence.3.5		influence.3.6		influence.4.1		influence.4.2		influence.4.3		influence.4.4		influence.4.5		influence.4.6		influence.5.1		influence.5.2		influence.5.3		influence.5.4		influence.5.5		influence.5.6		influence.6.1		influence.6.2		influence.6.3		influence.6.4		influence.6.5		influence.6.6		
0.000000000000000000e+00 6.373123758648805648e+00 8.193497847354317187e+00 1.359229928277914945e-02 6.737821505136410316e+00 2.542818288802849658e+00 5.622100664600043096e+00 0.000000000000000000e+00 8.690563232837927643e+00 9.546553218820790221e+00 2.174602183702751060e-02 4.391424090899793443e-03 3.670910552283332962e+00 7.562712881136159915e+00 0.000000000000000000e+00 2.178066182886754016e-06 5.615849182861750721e-01 1.465594162871672657e+00 1.232251045873969941e+00 1.565265421385405309e-01 3.203802125727825079e+00 0.000000000000000000e+00 2.603974847043112839e-11 1.649189635653255104e-01 5.373916976822084912e+00 3.145111811596371809e-18 3.002212666543596420e-05 4.185935875723312875e-13 0.000000000000000000e+00 9.751354763813008475e+00 7.916876181669493029e+00 8.901078251000189845e-02 7.891710920225174064e+00 3.611765039113413955e+00 1.297232935670171283e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.810492281333022646e+00 9.223994131635610216e+00 1.051975016773429349e-03 6.437661248709743766e+00 8.525541427210869827e-01 2.789765166958261045e+00 0.000000000000000000e+00 6.050733065082416040e+00 9.260286718765822656e+00 4.773860862613541617e-02 7.198280361236604474e-03 6.705068231083760821e+00 2.565670341502439999e+00 0.000000000000000000e+00 3.252943009224664085e-05 6.795653616933278185e-01 1.554196315177563736e+00 3.060697203856203585e-01 8.677728837666841277e-02 1.329873289512308654e+00 0.000000000000000000e+00 5.199211161497714260e-11 3.506780638952781137e-01 9.104024577725736478e+00 3.128589019994040209e-18 2.393924588572436454e-05 2.221883428245023412e-13 0.000000000000000000e+00 7.842562496697898844e+00 6.619270843378328273e+00 9.338796078760372432e-02 9.337147131436109859e+00 1.207263145697944351e+00 2.416740438811990188e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.120057656444991778e+00 8.072485135780615551e+00 1.434791503400173040e-03 2.731508869031263664e+00 5.282348323056219819e+00 1.772622789905625718e-02 0.000000000000000000e+00 1.263670799390903321e+00 9.493259967648882025e+00 1.161091631086163742e-03 9.569395978114353038e-03 7.559901736849401033e+00 1.610366492971898600e+00 0.000000000000000000e+00 4.485349615820799648e-05 8.674212588455479378e-02 1.974403466295749920e+00 2.790399705904543781e-01 1.618385558987771589e-01 9.969895257797322330e+00 0.000000000000000000e+00 4.252579965811291415e-11 3.170036855291305522e-01 7.090657989740264178e+00 7.760971322131085887e-19 3.468543191967389289e-05 2.343542553776804275e-13 0.000000000000000000e+00 1.813130578252841962e+00 6.056961543613400778e+00 2.569111426030424306e-01 4.843200576763802445e+00 1.297339477810777186e+00 6.330284565493024651e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.356903261880558986e+00 2.248388143050735977e+00 1.119916643004007124e-02 9.255137076110656835e+00 5.008214354214390873e+00 1.674661709471047697e-03 0.000000000000000000e+00 3.952584704444642938e+00 8.194385129687745462e+00 1.522726951265191905e-03 1.823459255797356057e-02 8.670402227928999395e+00 9.255371460214004031e+00 0.000000000000000000e+00 4.123748881966220241e-05 7.422201736343433387e-01 4.403166569092596738e+00 3.721059429162579257e-02 6.445372004688643131e-02 9.719063925902961643e+00 0.000000000000000000e+00 6.954356048886445266e-11 1.083332785261435394e+00 9.663274726760542777e+00 1.573559767416299806e-19 1.178670589702511522e-05 5.074298861178441290e-13 0.000000000000000000e+00 1.076949805427229734e+00 4.097078865956175875e+00 2.405386912254385556e-01 3.258289133646865565e+00 8.337827823212640155e-01 4.981729055610228940e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.977530609462621491e+00 2.804985583079050215e+00 9.428021099356630533e-03 9.100153348463299707e+00 5.860250376504319014e+00 4.346062239160609648e-04 0.000000000000000000e+00 6.499262267161183271e-01 5.710515953068451722e+00 1.687928564541191570e-03 1.021971728061645164e-02 2.734672068459957917e+00 8.089196796657937227e+00 0.000000000000000000e+00 6.075719153551875900e-04 5.811708430653664159e+00 5.720629951868312801e+00 3.794729961838482629e-02 4.502245922639190601e-02 9.683690694806901256e-02 0.000000000000000000e+00 3.569866748230401655e-10 3.681918988938128190e-01 9.009659139692349328e+00 1.705336813824059481e-19 1.412878693550834839e-05 4.293527196673516675e-13 0.000000000000000000e+00 1.369990790532426894e+00 6.996305973551622870e+00 1.180313371193198735e-01 7.193842714912960012e+00 4.258695648367496034e+00 5.627491623258727316e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.693625902893858282e+00 8.276791099612395897e+00 7.661827798877146253e-03 3.322619735806076058e-01 3.476807652964840845e+00 8.865827914415658380e-04 0.000000000000000000e+00 5.733653311129106811e+00 7.423921668225266224e+00 7.319772267380564301e-03 4.263949657275470373e-02 4.779030983781980879e+00 4.662601857685882756e+00 0.000000000000000000e+00 2.415518421251450134e-03 7.437828589635861576e+00 6.264638596361640666e+00 6.899915119318490442e-01 3.506861723951194137e-02 2.771927061165098682e-01 0.000000000000000000e+00 2.553661622645281339e-10 5.712440428648504764e-02 7.321442610489594216e+00 1.958944760772730643e-19 3.890041451844173086e-05 4.581749642467526069e-13 0.000000000000000000e+00 5.620035381427173071e+00 8.237100787929318102e+00 3.234612705191724835e+00 9.193033523935168816e+00 4.109838288743087986e+00 8.529195112413942681e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.895704607249976803e+00 5.266563915132089768e+00 1.051070688950592538e-02 2.640256804381567179e-01 8.319656265773316406e+00 8.307457059905139088e-04 0.000000000000000000e+00 5.109067618193937399e+00 6.134737544955891408e+00 2.418904678828521105e-03 4.461846535043301198e-02 8.717766806842169203e+00 5.888436595692923881e+00 0.000000000000000000e+00 2.072806454123003912e-03 7.068991856449272859e+00 7.082398560801519416e+00 2.804390887002092381e+00 1.995082580950518353e-02 1.567212955942904051e-01 0.000000000000000000e+00 1.118546855124969030e-10 6.812976963950788389e-02 8.400643955301385191e+00 1.471742373809607742e-19 1.054034882892067674e-05 4.837599705029888768e-15 0.000000000000000000e+00 6.323693574164713560e+00 8.235277025897886460e+00 3.364424661288368590e+00 9.014969695965881158e+00 2.731494179238253217e+00 9.623744837170233879e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.084696594625457422e+00 5.745669060262047267e+00 1.686449152431966983e-02 9.632299054523413284e-01 9.140376967981705292e+00 3.227965657127234691e-05 0.000000000000000000e+00 9.210965176838612933e+00 4.867737591357842675e+00 2.652531836940939369e-03 2.964537926136233056e-02 5.695700277975099368e+00 6.393362041839190546e+00 0.000000000000000000e+00 6.534393240440431773e-03 2.767041367031035648e+00 9.037859927409906291e+00 6.303662423526064096e-01 1.932291815816736605e-02 2.997749465998642560e-01 0.000000000000000000e+00 9.242416346602701492e-10 1.494442667038837352e-02 4.477256026663245514e+00 7.770228251670420551e-21 1.053999615668000898e-05 7.916751023534498112e-15 0.000000000000000000e+00 5.130625764945913048e+00 8.886285038032022854e+00 5.768842426542332369e+00 8.930735898769318837e+00 6.857098721701815336e+00 2.347192524573516792e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.557799024947514432e+00 9.164203608259368750e+00 2.446819008669880169e-02 8.403469385243429457e+00 7.280201026956105714e+00 9.586228334835555952e-05 0.000000000000000000e+00 1.045785677665128643e+00 9.521587769000431578e+00 4.599901650729296826e-03 2.419863676162244681e-01 6.938190104336459996e+00 3.027221550491275615e+00 0.000000000000000000e+00 8.687885737579980824e-03 7.403519927538750878e+00 9.138356839724078640e+00 1.126294578367774024e+00 2.237658455987919653e-02 1.635193871612822536e-01 0.000000000000000000e+00 4.013474513415661008e-09 2.738772022099973322e-03 4.329171604389433270e+00 1.340050071018731951e-21 8.837493918784949845e-05 2.552145301933759512e-14 0.000000000000000000e+00 5.372009201771343195e-02 9.409999124736344811e+00 4.868965425202215869e+00 2.666320564980961816e+00 1.155770149437493899e+00 3.640028208717910996e+00 0.000000000000000000e+00
0.000000000000000000e+00 3.080144411658035430e+00 9.012671758598676419e+00 3.995863768649418613e-02 7.758161140123428723e+00 2.587913073468564917e+00 5.086064457876441193e-05 0.000000000000000000e+00 2.467242201046533356e+00 7.144432502356957038e+00 3.052302046578901553e-03 1.028155620068206128e-01 7.912041475539648872e+00 9.616601437094608684e+00 0.000000000000000000e+00 5.049232598669613735e-03 6.331703334369400693e+00 6.927817078972681841e+00 6.576955661611094683e-01 1.562359630717747271e-02 1.534711823269079956e+00 0.000000000000000000e+00 4.701459411183098309e-09 1.387355492727401687e-03 8.780003860673783578e+00 7.882348420121531979e-21 7.302744132598194804e-05 2.036534268164741454e-14 0.000000000000000000e+00 7.020792195720301776e-02 9.481839223107357384e+00 3.307191154932972665e+00 6.945515180752174444e+00 1.529442312917554947e+00 7.258533368268571095e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.188786855837250300e+00 3.416272510406059837e+00 9.878512867690787680e-02 2.180693526315871100e+00 5.727259383092690115e+00 3.190527273563346884e-05 0.000000000000000000e+00 3.155126891449393511e+00 6.610943210542857607e+00 5.393125993583786776e-03 3.228349756404162024e-02 5.826386195884309060e+00 9.803054520567355823e+00 0.000000000000000000e+00 4.076650181910968299e-04 4.227239893965232476e+00 7.635382057522638988e+00 1.472436603954658807e+00 1.712585985810382433e-02 8.238386126440032653e-01 0.000000000000000000e+00 1.929769959129041550e-08 3.493320750468151444e-03 8.479487324143729410e+00 8.941925349310834263e-21 4.893781969228364927e-06 1.064388113329179458e-14 0.000000000000000000e+00 4.333680081105204529e+00 9.309051624108375833e+00 2.092454709589601780e+00 2.340884237104323695e-01 9.696073895514093266e+00 2.434598824210612911e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.662808403321410111e+00 8.603797499376636182e+00 4.380374549869101020e-03 5.747172151902566029e+00 4.264626920533435950e+00 1.532399980972697555e-06 0.000000000000000000e+00 6.179759500360536784e+00 3.205324730383496412e+00 1.066475868484972715e-02 6.929350468392915519e-03 4.809484503162966718e+00 4.922894586353331547e+00 0.000000000000000000e+00 2.607955120054191540e-04 3.352603939132559052e+00 3.259683121263724281e+00 1.706466201425304030e+00 1.210382137461200741e-01 1.637899448528140622e+00 0.000000000000000000e+00 2.723222862469409531e-09 3.763287040004075282e-03 9.977422552828153712e+00 5.481006854668374420e-21 3.655118228096507807e-05 8.815922984227437098e-15 0.000000000000000000e+00 2.953500185693148872e+00 9.408777586425168593e+00 3.130701157717845184e+00 4.461386761392757805e+00 8.277633304786810697e+00 2.873760880360372028e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.897891138761776730e+00 5.805005803368267436e+00 3.009510905301459194e-04 5.431562512197823267e+00 8.165770310669085319e+00 1.129378262904980550e-07 0.000000000000000000e+00 9.009053165259281570e+00 7.593971956972723980e+00 8.698779726216375463e-03 1.141523926538278756e-02 1.985994760510800816e-01 6.617595087922704344e+00 0.000000000000000000e+00 9.391938597518725645e-05 3.187960321904110828e+00 4.494799313129746565e+00 1.201590327889542120e+00 1.899299682511945031e+00 2.644297223297231714e+00 0.000000000000000000e+00 1.901147365046349766e-09 2.926313942541199000e-03 4.403993591558555742e+00 5.481575693558890346e-21 3.662392990097003290e-05 7.637695600998432300e-15 0.000000000000000000e+00 7.682890020906224748e+00 9.986098789150222643e+00 4.442117288086652849e+00 9.198556255078724320e+00 3.118792499266286100e+00 5.882989506202503271e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.350672366169087368e+00 3.228935089871491915e+00 3.354414492170695373e-04 1.850556120985578090e+00 1.487657567668536629e+00 3.170375267088987191e-07 0.000000000000000000e+00 5.083688020644718364e+00 8.989102470309507709e+00 5.993254419594426508e-02 7.546035183522659291e-03 1.171684592167952177e+00 6.214257992297332223e+00 0.000000000000000000e+00 5.183569022431544103e-06 4.783410374026234813e+00 1.486580160093999625e+00 1.050753154478771378e+00 3.816761872079611706e+00 7.154933159717479008e+00 0.000000000000000000e+00 2.145071783980834228e-08 1.935546108782237569e-03 8.922223600700931456e+00 9.436169220408307003e-21 5.476341127620667826e-05 1.579994392463294874e-14 0.000000000000000000e+00 9.467665380367000338e+00 9.593814637377743537e+00 1.237442668947330571e+00 1.160296516137862000e+00 5.197752854296671110e+00 1.021673988754783213e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.729860413413497611e+00 7.881011808055130352e+00 4.948989499710112691e-04 9.687089954588063989e+00 6.771138141639553076e+00 4.251948693804383281e-07 0.000000000000000000e+00 6.812489648795563291e+00 3.750814472112460773e+00 1.069528458632721182e-02 2.180648084328893135e-03 3.089449325167702654e+00 9.300482065196804982e+00 0.000000000000000000e+00 1.016219854513010510e-05 6.735752059562326366e+00 3.115319689672727765e+00 1.048291646105458247e-01 2.224207251160745802e+00 1.951217236067170901e-02 0.000000000000000000e+00 1.581592898324469040e-08 1.456322385457290737e-02 9.762971732394374769e+00 1.056672407945913789e-20 4.418915245047981837e-05 2.595040776301289170e-14 0.000000000000000000e+00 6.414124229877069538e+00 7.472779259185828415e+00 1.582283096866421657e+00 2.285568776144078829e+00 1.779532913685944129e+00 8.774373044751272721e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.620130211518845176e+00 6.135537363814918876e+00 1.886435663447345943e-04 8.591886758838830573e+00 6.037356514707215016e-01 7.527369415173244429e-08 0.000000000000000000e+00 1.648843340271248792e+00 2.595282173055276864e+00 4.515767096890457855e-03 2.682315352715570187e-04 9.130839931215069427e+00 7.177714874031234871e+00 0.000000000000000000e+00 4.774693087447365973e-07 6.674317614544397870e+00 3.011139749391783305e+00 1.165298474757833908e-01 2.752080159517166003e+00 1.442798478979877806e-02 0.000000000000000000e+00 1.970767372904261941e-08 2.169940969367447139e-02 8.819024496121869561e+00 5.321305975808063292e-20 5.451556627105150936e-05 3.216866799537828180e-14 0.000000000000000000e+00 3.269882469122298296e-01 7.425222907447085241e+00 9.949554311940717710e+00 7.309173616865392020e+00 4.449804520849588663e+00 1.172575944273284571e-01 0.000000000000000000e+00
0.000000000000000000e+00 3.216452581965689728e+00 1.720438644969722874e+00 2.259181588009589320e-02 1.864680830827860181e+00 5.017675220186982088e+00 1.029963483510030150e-08 0.000000000000000000e+00 3.832341178791498493e+00 2.815965596572515217e+00 4.593098477731754649e-03 7.790512906673181283e-04 1.476530211206616983e-01 3.706071333912097643e-02 0.000000000000000000e+00 3.529204900556433847e-07 9.822206140747754333e+00 7.283274083139960275e+00 3.205347296399304047e-01 2.953212482784961956e+00 9.236415413085442144e-03 0.000000000000000000e+00 5.302574498645784495e-08 8.419240513805734127e-02 7.935989670080351388e+00 5.892459071473033898e-20 1.283583480760424762e-05 7.364640598987213420e-15 0.000000000000000000e+00 3.306627779968371317e-01 9.512336625695056114e+00 9.296427455715743804e+00 7.525649098985126351e+00 7.177721044316422550e+00 6.574682307349176413e-02 0.000000000000000000e+00
0.000000000000000000e+00 7.222466732714741156e+00 2.078158155695841725e-01 5.410437098950695439e-02 4.462055938929280430e+00 5.146828118106582473e+00 8.776221601027497089e-09 0.000000000000000000e+00 5.552285902079452384e+00 4.359708338521397053e+00 9.506310586113172556e-04 4.835346652552859536e-04 2.691422646179176814e-01 4.986850444922333314e-02 0.000000000000000000e+00 9.596369622158823344e-08 7.328911040642658747e+00 6.796118906066073606e+00 9.076877959626501458e-01 3.576403828032983512e+00 6.806263123111749858e-03 0.000000000000000000e+00 7.670815640013965914e-08 1.399616675128118604e-01 7.942248553092920993e+00 1.956815239548754357e-20 1.008531780761917741e-05 8.561442732425293728e-15 0.000000000000000000e+00 7.181926234825175559e-02 6.537738021191637827e+00 8.627570106334484734e+00 7.269784615084948776e+00 7.708923051255154313e+00 1.072281448835125106e+00 0.000000000000000000e+00
0.000000000000000000e+00 6.583646882136300782e+00 1.872868878629080636e-01 6.872140372522603236e-02 4.640243053570034526e+00 8.239443132111770041e+00 1.060635211142041839e-08 0.000000000000000000e+00 7.530688148124331960e+00 5.796145722514448373e+00 2.402689600596466882e-04 4.225856031140661287e-04 2.965698950984200444e+00 3.375268719531723111e-02 0.000000000000000000e+00 2.079455968079604473e-07 1.694024155019879796e+00 4.531328904991575257e+00 9.052692145101528531e-01 3.079768782791721726e+00 5.248912212520822664e-03 0.000000000000000000e+00 2.415139360926235101e-07 7.616184121337939150e-02 7.015168706133081855e+00 1.379417702745820027e-20 5.186167332494460645e-06 1.677304942669894762e-14 0.000000000000000000e+00 3.073078870539329432e-02 9.397687517105925536e+00 7.079776832525394248e+00 5.585094051919821112e+00 5.811950582826960421e+00 2.220656008578482332e+00 0.000000000000000000e+00
